caseid,bl_ddg_join_ads,bl_third_party_cookies,bl_canvas_fingerprinting,bl_session_recording,bl_key_logging,bl_fb_pixel,bl_google_analytics,bl_ddg_join_ads_resid_A,bl_ddg_join_ads_resid_A_lo,bl_ddg_join_ads_resid_B,bl_ddg_join_ads_resid_B_lo,bl_ddg_join_ads_resid_C,bl_ddg_join_ads_resid_C_lo,bl_third_party_cookies_resid_A,bl_third_party_cookies_resid_A_lo,bl_third_party_cookies_resid_B,bl_third_party_cookies_resid_B_lo,bl_third_party_cookies_resid_C,bl_third_party_cookies_resid_C_lo,bl_canvas_fingerprinting_resid_A,bl_canvas_fingerprinting_resid_A_lo,bl_canvas_fingerprinting_resid_B,bl_canvas_fingerprinting_resid_B_lo,bl_canvas_fingerprinting_resid_C,bl_canvas_fingerprinting_resid_C_lo,bl_session_recording_resid_A,bl_session_recording_resid_A_lo,bl_session_recording_resid_B,bl_session_recording_resid_B_lo,bl_session_recording_resid_C,bl_session_recording_resid_C_lo,bl_key_logging_resid_A,bl_key_logging_resid_A_lo,bl_key_logging_resid_B,bl_key_logging_resid_B_lo,bl_key_logging_resid_C,bl_key_logging_resid_C_lo,bl_fb_pixel_resid_A,bl_fb_pixel_resid_A_lo,bl_fb_pixel_resid_B,bl_fb_pixel_resid_B_lo,bl_fb_pixel_resid_C,bl_fb_pixel_resid_C_lo,bl_google_analytics_resid_A,bl_google_analytics_resid_A_lo,bl_google_analytics_resid_B,bl_google_analytics_resid_B_lo,bl_google_analytics_resid_C,bl_google_analytics_resid_C_lo,bl_third_party_cookie_domains,tt_visits,tt_domains,bl_ddg_join_ads_rate,bl_third_party_cookies_rate,bl_canvas_fingerprinting_rate,bl_session_recording_rate,bl_key_logging_rate,bl_fb_pixel_rate,bl_google_analytics_rate,bl_ddg_join_ads_resid_A_rate,bl_ddg_join_ads_resid_A_lo_rate,bl_ddg_join_ads_resid_B_rate,bl_ddg_join_ads_resid_B_lo_rate,bl_ddg_join_ads_resid_C_rate,bl_ddg_join_ads_resid_C_lo_rate,bl_third_party_cookies_resid_A_rate,bl_third_party_cookies_resid_A_lo_rate,bl_third_party_cookies_resid_B_rate,bl_third_party_cookies_resid_B_lo_rate,bl_third_party_cookies_resid_C_rate,bl_third_party_cookies_resid_C_lo_rate,bl_canvas_fingerprinting_resid_A_rate,bl_canvas_fingerprinting_resid_A_lo_rate,bl_canvas_fingerprinting_resid_B_rate,bl_canvas_fingerprinting_resid_B_lo_rate,bl_canvas_fingerprinting_resid_C_rate,bl_canvas_fingerprinting_resid_C_lo_rate,bl_session_recording_resid_A_rate,bl_session_recording_resid_A_lo_rate,bl_session_recording_resid_B_rate,bl_session_recording_resid_B_lo_rate,bl_session_recording_resid_C_rate,bl_session_recording_resid_C_lo_rate,bl_key_logging_resid_A_rate,bl_key_logging_resid_A_lo_rate,bl_key_logging_resid_B_rate,bl_key_logging_resid_B_lo_rate,bl_key_logging_resid_C_rate,bl_key_logging_resid_C_lo_rate,bl_fb_pixel_resid_A_rate,bl_fb_pixel_resid_A_lo_rate,bl_fb_pixel_resid_B_rate,bl_fb_pixel_resid_B_lo_rate,bl_fb_pixel_resid_C_rate,bl_fb_pixel_resid_C_lo_rate,bl_google_analytics_resid_A_rate,bl_google_analytics_resid_A_lo_rate,bl_google_analytics_resid_B_rate,bl_google_analytics_resid_B_lo_rate,bl_google_analytics_resid_C_rate,bl_google_analytics_resid_C_lo_rate,bl_third_party_cookie_domains_rate,gender_lab,race_lab,educ_lab,agegroup_lab,birthyr
55212385,32650.0,42534.0,469.0,54.0,60.0,451.0,2.0,10092.0,5663.0,22677.0,12655.0,10879.0,754.0,11956.0,6107.0,17883.0,6605.0,12886.0,1739.0,414.0,414.0,469.0,427.0,469.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,10.0,2.0,0.0,0.0,451.0,0.0,451.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,22506.0,11702,193,2.7901213467783283,3.6347632883267815,0.04007861903948043,0.004614595795590497,0.00512732866176722,0.03854042044095027,0.00017091095539224064,0.8624166809092463,0.4839343701931294,1.9378738677149205,1.0814390702444026,0.929670141856093,0.06443343018287473,1.0217056913348146,0.5218766022902068,1.5282003076397197,0.5644334301828747,1.1011792855922065,0.14860707571355325,0.035378567766193816,0.035378567766193816,0.04007861903948043,0.03648948897624338,0.04007861903948043,0.03648948897624338,0.0,0.0,0.0,0.0,0.0,0.0,0.00017091095539224064,0.00017091095539224064,0.0008545547769612033,0.00017091095539224064,0.0008545547769612033,0.00017091095539224064,0.0,0.0,0.03854042044095027,0.0,0.03854042044095027,0.0,0.00017091095539224064,0.00017091095539224064,0.00017091095539224064,0.00017091095539224064,0.0,0.0,1.9232609810288839,Male,Asian,HS or Below,50-64,1970
55299355,9610.0,18144.0,28.0,66.0,10.0,312.0,4.0,2262.0,1586.0,6584.0,4099.0,3004.0,371.0,1770.0,1737.0,7353.0,4710.0,3798.0,1473.0,8.0,8.0,26.0,14.0,20.0,8.0,14.0,14.0,14.0,14.0,14.0,14.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,312.0,0.0,312.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,9959.0,3545,120,2.710860366713681,5.118194640338505,0.007898448519040903,0.01861777150916784,0.0028208744710860366,0.08801128349788434,0.0011283497884344146,0.6380818053596615,0.4473906911142454,1.8572637517630466,1.1562764456981665,0.8473906911142454,0.10465444287729196,0.4992947813822285,0.48998589562764455,2.074188998589563,1.3286318758815232,1.0713681241184767,0.4155148095909732,0.002256699576868829,0.002256699576868829,0.007334273624823695,0.0039492242595204514,0.005641748942172073,0.002256699576868829,0.0039492242595204514,0.0039492242595204514,0.0039492242595204514,0.0039492242595204514,0.0039492242595204514,0.0039492242595204514,0.0011283497884344146,0.0011283497884344146,0.0011283497884344146,0.0011283497884344146,0.0011283497884344146,0.0011283497884344146,0.0,0.0,0.08801128349788434,0.0,0.08801128349788434,0.0,0.0011283497884344146,0.0011283497884344146,0.0011283497884344146,0.0011283497884344146,0.0,0.0,2.809308885754584,Male,White,HS or Below,65+,1948
55395081,10830.0,12568.0,168.0,61.0,66.0,322.0,30.0,2841.0,2374.0,7226.0,4263.0,3627.0,427.0,2126.0,2069.0,4089.0,1522.0,2498.0,177.0,168.0,168.0,168.0,67.0,168.0,67.0,6.0,6.0,0.0,0.0,0.0,0.0,22.0,22.0,57.0,0.0,57.0,0.0,0.0,0.0,322.0,0.0,322.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,5693.0,2822,149,3.8377037562012757,4.453579021970234,0.059532246633593196,0.02161587526576896,0.023387668320340185,0.11410347271438696,0.010630758327427357,1.0067328136073708,0.8412473423104181,2.560595322466336,1.5106307583274274,1.2852586817859675,0.1513111268603827,0.7533664068036854,0.7331679659815733,1.4489723600283486,0.5393338058114813,0.8851878100637846,0.0627214741318214,0.059532246633593196,0.059532246633593196,0.059532246633593196,0.02374202693125443,0.059532246633593196,0.02374202693125443,0.002126151665485471,0.002126151665485471,0.0,0.0,0.0,0.0,0.007795889440113395,0.007795889440113395,0.020198440822111977,0.0,0.020198440822111977,0.0,0.0,0.0,0.11410347271438696,0.0,0.11410347271438696,0.0,0.010630758327427357,0.010630758327427357,0.010630758327427357,0.010630758327427357,0.0,0.0,2.017363571934798,Male,Hispanic,College,35-49,1983
55661375,426.0,665.0,0.0,2.0,0.0,2.0,0.0,103.0,92.0,291.0,198.0,103.0,6.0,91.0,91.0,211.0,125.0,107.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,163,20,2.6134969325153374,4.079754601226994,0.0,0.012269938650306749,0.0,0.012269938650306749,0.0,0.6319018404907976,0.5644171779141104,1.7852760736196318,1.2147239263803682,0.6319018404907976,0.03680981595092025,0.558282208588957,0.558282208588957,1.294478527607362,0.7668711656441718,0.656441717791411,0.12883435582822086,0.0,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,0.0,0.012269938650306749,0.0,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,0.0,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.539877300613497,Female,Hispanic,HS or Below,35-49,1987
55750039,736.0,858.0,0.0,2.0,2.0,8.0,2.0,87.0,58.0,502.0,391.0,126.0,9.0,34.0,32.0,285.0,224.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,395.0,87,30,8.459770114942529,9.862068965517242,0.0,0.022988505747126436,0.022988505747126436,0.09195402298850575,0.022988505747126436,1.0,0.6666666666666666,5.7701149425287355,4.494252873563219,1.4482758620689655,0.10344827586206896,0.39080459770114945,0.367816091954023,3.2758620689655173,2.574712643678161,0.8045977011494253,0.09195402298850575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09195402298850575,0.0,0.09195402298850575,0.0,0.022988505747126436,0.022988505747126436,0.022988505747126436,0.022988505747126436,0.0,0.0,4.540229885057471,Male,White,Some college,<25,2000
55773869,16752.0,15737.0,352.0,142.0,37.0,424.0,35.0,4320.0,3222.0,10824.0,6081.0,5395.0,600.0,2296.0,2212.0,5605.0,2847.0,2963.0,534.0,332.0,332.0,352.0,72.0,352.0,72.0,44.0,44.0,13.0,13.0,13.0,13.0,33.0,18.0,31.0,9.0,31.0,9.0,0.0,0.0,424.0,0.0,424.0,0.0,35.0,35.0,35.0,35.0,0.0,0.0,8577.0,3391,242,4.940135653199646,4.640813919197877,0.10380418755529343,0.04187555293423769,0.01091123562370982,0.12503686228251254,0.01032143910350929,1.2739604836331466,0.9501621940430551,3.191978767325273,1.793276319669714,1.590976113240932,0.17693895606015925,0.6770864051902094,0.6523149513417871,1.6529047478619876,0.8395753465054556,0.8737835446770864,0.15747567089354172,0.09790622235328812,0.09790622235328812,0.10380418755529343,0.021232674727219108,0.10380418755529343,0.021232674727219108,0.012975523444411679,0.012975523444411679,0.0038336773813034504,0.0038336773813034504,0.0038336773813034504,0.0038336773813034504,0.009731642583308758,0.005308168681804777,0.009141846063108227,0.0026540843409023885,0.009141846063108227,0.0026540843409023885,0.0,0.0,0.12503686228251254,0.0,0.12503686228251254,0.0,0.01032143910350929,0.01032143910350929,0.01032143910350929,0.01032143910350929,0.0,0.0,2.5293423768799763,Male,White,Postgrad,35-49,1986
55891513,25502.0,27276.0,121.0,145.0,514.0,372.0,22.0,2379.0,1692.0,16607.0,13362.0,4714.0,406.0,1698.0,1516.0,10234.0,8861.0,2353.0,1065.0,107.0,107.0,107.0,38.0,107.0,38.0,8.0,8.0,8.0,0.0,8.0,0.0,31.0,31.0,36.0,9.0,36.0,9.0,0.0,0.0,372.0,0.0,372.0,0.0,22.0,22.0,22.0,22.0,0.0,0.0,15789.0,4640,268,5.496120689655172,5.878448275862069,0.026077586206896552,0.03125,0.11077586206896552,0.08017241379310344,0.0047413793103448275,0.5127155172413793,0.3646551724137931,3.579094827586207,2.879741379310345,1.015948275862069,0.0875,0.36594827586206896,0.3267241379310345,2.205603448275862,1.9096982758620689,0.5071120689655172,0.22952586206896552,0.023060344827586208,0.023060344827586208,0.023060344827586208,0.008189655172413794,0.023060344827586208,0.008189655172413794,0.0017241379310344827,0.0017241379310344827,0.0017241379310344827,0.0,0.0017241379310344827,0.0,0.006681034482758621,0.006681034482758621,0.007758620689655172,0.001939655172413793,0.007758620689655172,0.001939655172413793,0.0,0.0,0.08017241379310344,0.0,0.08017241379310344,0.0,0.0047413793103448275,0.0047413793103448275,0.0047413793103448275,0.0047413793103448275,0.0,0.0,3.402801724137931,Male,White,Some college,50-64,1966
55905329,46117.0,53078.0,679.0,908.0,122.0,1320.0,68.0,14973.0,6030.0,33458.0,18011.0,18169.0,1576.0,19921.0,5550.0,29949.0,10155.0,22477.0,2724.0,426.0,189.0,631.0,164.0,519.0,52.0,13.0,4.0,12.0,0.0,12.0,0.0,108.0,79.0,76.0,46.0,60.0,30.0,0.0,0.0,1320.0,0.0,1320.0,0.0,68.0,68.0,68.0,68.0,0.0,0.0,37104.0,14806,490,3.114750776712144,3.5848980143185196,0.045859786573010944,0.06132648926111036,0.008239902742131568,0.08915304606240713,0.0045927326759421854,1.0112792111306228,0.4072673240578144,2.2597595569363773,1.2164662974469809,1.2271376468999053,0.10644333378360124,1.3454680534918277,0.3748480345805754,2.0227610428204783,0.6858705930028367,1.518100769958125,0.18397946778333107,0.028772119411049575,0.012765095231662839,0.042617857625287046,0.011076590571389978,0.03505335674726462,0.003512089693367554,0.0008780224233418885,0.00027016074564365796,0.0008104822369309739,0.0,0.0008104822369309739,0.0,0.007294340132378766,0.005335674726462245,0.005133054167229502,0.0031068485749020667,0.00405241118465487,0.002026205592327435,0.0,0.0,0.08915304606240713,0.0,0.08915304606240713,0.0,0.0045927326759421854,0.0045927326759421854,0.0045927326759421854,0.0045927326759421854,0.0,0.0,2.506011076590571,Female,Black,Some college,35-49,1986
56251535,31238.0,34193.0,527.0,87.0,56.0,199.0,16.0,4074.0,3431.0,22065.0,17346.0,5417.0,693.0,3736.0,3544.0,13030.0,9309.0,4567.0,1174.0,510.0,510.0,519.0,519.0,519.0,384.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,199.0,0.0,199.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,17659.0,6339,150,4.927906609875374,5.39406846505758,0.08313614134721566,0.01372456223379082,0.00883420097807225,0.03139296418993532,0.0025240574223063575,0.6426881211547563,0.5412525634958195,3.4808329389493613,2.7363937529578797,0.8545511910395962,0.10932323710364411,0.5893674081085345,0.5590787190408582,2.05552926329074,1.4685281590156176,0.7204606404795709,0.18520271336172897,0.08045433033601515,0.08045433033601515,0.08187411263606247,0.08187411263606247,0.08187411263606247,0.06057737813535258,0.0022085502445180626,0.0022085502445180626,0.0,0.0,0.0,0.0,0.0003155071777882947,0.0003155071777882947,0.0003155071777882947,0.0003155071777882947,0.0003155071777882947,0.0003155071777882947,0.0,0.0,0.03139296418993532,0.0,0.03139296418993532,0.0,0.0025240574223063575,0.0025240574223063575,0.0025240574223063575,0.0025240574223063575,0.0,0.0,2.785770626281748,Female,White,Postgrad,50-64,1960
56384813,30782.0,33503.0,78.0,47.0,9.0,47.0,8.0,3400.0,3128.0,19993.0,15699.0,4646.0,73.0,3428.0,3144.0,12311.0,8981.0,3988.0,929.0,65.0,65.0,76.0,71.0,67.0,62.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,18118.0,4144,160,7.428088803088803,8.084700772200772,0.018822393822393823,0.011341698841698842,0.002171814671814672,0.011341698841698842,0.0019305019305019305,0.8204633204633205,0.7548262548262549,4.824565637065637,3.7883687258687258,1.1211389961389961,0.017615830115830115,0.8272200772200772,0.7586872586872587,2.970801158301158,2.16722972972973,0.9623552123552124,0.2241795366795367,0.015685328185328185,0.015685328185328185,0.01833976833976834,0.017133204633204634,0.016167953667953667,0.014961389961389961,0.00048262548262548264,0.00048262548262548264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011341698841698842,0.0,0.011341698841698842,0.0,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0,0.0,4.3721042471042475,Male,White,HS or Below,25-34,1997
56463825,3187.0,3602.0,21.0,36.0,11.0,100.0,10.0,525.0,399.0,2119.0,1514.0,733.0,119.0,256.0,249.0,1316.0,984.0,443.0,150.0,21.0,21.0,21.0,16.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.0,2.0,2.0,2.0,0.0,0.0,100.0,0.0,100.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,1990.0,574,129,5.552264808362369,6.275261324041812,0.036585365853658534,0.0627177700348432,0.01916376306620209,0.17421602787456447,0.017421602787456445,0.9146341463414634,0.6951219512195121,3.691637630662021,2.637630662020906,1.2770034843205575,0.2073170731707317,0.445993031358885,0.4337979094076655,2.292682926829268,1.7142857142857142,0.7717770034843205,0.2613240418118467,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.027874564459930314,0.036585365853658534,0.027874564459930314,0.0,0.0,0.0,0.0,0.0,0.0,0.01916376306620209,0.01916376306620209,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.0,0.0,0.17421602787456447,0.0,0.17421602787456447,0.0,0.017421602787456445,0.017421602787456445,0.017421602787456445,0.017421602787456445,0.0,0.0,3.466898954703833,Male,White,HS or Below,35-49,1979
56503305,9018.0,5001.0,162.0,44.0,10.0,163.0,0.0,1637.0,1233.0,6480.0,4704.0,1893.0,103.0,732.0,649.0,2067.0,1263.0,833.0,31.0,54.0,50.0,162.0,112.0,58.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,3.0,10.0,3.0,0.0,0.0,163.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649.0,1577,74,5.718452758402029,3.1712111604311986,0.10272669625871908,0.027901077996195307,0.0063411540900443885,0.10336081166772353,0.0,1.0380469245402664,0.781864299302473,4.109067850348763,2.98287888395688,1.2003804692454028,0.0653138871274572,0.4641724793912492,0.4115409004438808,1.310716550412175,0.8008877615726062,0.5282181357006975,0.019657577679137603,0.03424223208623969,0.03170577045022194,0.10272669625871908,0.07102092580849714,0.03677869372225745,0.0050729232720355105,0.006975269499048827,0.006975269499048827,0.0,0.0,0.0,0.0,0.0063411540900443885,0.0063411540900443885,0.0063411540900443885,0.0019023462270133164,0.0063411540900443885,0.0019023462270133164,0.0,0.0,0.10336081166772353,0.0,0.10336081166772353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6797717184527583,Male,White,College,25-34,1993
56555303,160867.0,255605.0,4886.0,167.0,419.0,1087.0,231.0,19088.0,17477.0,115220.0,85537.0,31878.0,6150.0,22968.0,22903.0,104630.0,77067.0,33255.0,11591.0,4847.0,4838.0,4884.0,4595.0,4847.0,4558.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,404.0,220.0,220.0,220.0,220.0,0.0,0.0,1087.0,0.0,1087.0,0.0,231.0,231.0,231.0,231.0,0.0,0.0,144017.0,12712,165,12.654735682819384,20.10737885462555,0.3843612334801762,0.013137193203272498,0.032960981749528,0.085509754562618,0.01817180616740088,1.5015733165512901,1.374842668344871,9.06387665198238,6.728838892385148,2.5077092511013217,0.48379483952171176,1.8067967275015733,1.8016834487098805,8.23080553807426,6.062539332913782,2.6160320956576464,0.9118156073001888,0.38129326620516046,0.3805852737570799,0.3842039018250472,0.36146947765890497,0.38129326620516046,0.3585588420390183,0.0,0.0,0.0,0.0,0.0,0.0,0.031780994336060416,0.031780994336060416,0.017306482064191317,0.017306482064191317,0.017306482064191317,0.017306482064191317,0.0,0.0,0.085509754562618,0.0,0.085509754562618,0.0,0.01817180616740088,0.01817180616740088,0.01817180616740088,0.01817180616740088,0.0,0.0,11.329216488357458,Female,Other,College,50-64,1964
56851091,8529.0,14390.0,143.0,32.0,23.0,38.0,2.0,1381.0,1129.0,5963.0,4572.0,1532.0,214.0,1285.0,1065.0,5868.0,4427.0,1720.0,428.0,133.0,133.0,143.0,136.0,136.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,7516.0,2789,141,3.058085335245608,5.159555396199354,0.0512728576550735,0.011473646468268197,0.008246683399067766,0.013624955181068482,0.0007171029042667623,0.4951595553961994,0.4048045894585873,2.1380423090713516,1.6392972391538185,0.54930082466834,0.07673001075654357,0.46073861599139476,0.3818572965220509,2.1039799211186807,1.5873072785944784,0.6167084976694156,0.15346002151308713,0.04768734313373969,0.04768734313373969,0.0512728576550735,0.048762997490139834,0.048762997490139834,0.04625313732520617,0.0,0.0,0.0,0.0,0.0,0.0,0.0007171029042667623,0.0007171029042667623,0.0007171029042667623,0.0,0.0007171029042667623,0.0,0.0,0.0,0.013624955181068482,0.0,0.013624955181068482,0.0,0.0007171029042667623,0.0007171029042667623,0.0007171029042667623,0.0007171029042667623,0.0,0.0,2.6948727142344926,Male,White,HS or Below,65+,1951
57193985,90499.0,123934.0,2223.0,935.0,1458.0,3344.0,88.0,29788.0,17858.0,64197.0,36904.0,34199.0,3950.0,31625.0,20900.0,48836.0,22693.0,35462.0,9186.0,2182.0,1836.0,2223.0,1740.0,2223.0,1738.0,74.0,60.0,63.0,47.0,63.0,47.0,1307.0,1307.0,1369.0,1295.0,1369.0,1295.0,0.0,0.0,3344.0,0.0,3344.0,0.0,88.0,88.0,88.0,88.0,0.0,0.0,58308.0,40364,562,2.2420721434942026,3.070409275592112,0.05507382816371024,0.023164205727876325,0.036121296204538696,0.0828461004855812,0.0021801605390942423,0.7379843424834011,0.4424239421266475,1.5904518878208305,0.9142800515310673,0.8472648895054999,0.09785947874343474,0.7834951937369934,0.5177881280348826,1.209890000990982,0.5622088990189278,0.8785551481518185,0.22757903081954217,0.05405807154890496,0.04548607670201169,0.05507382816371024,0.04310771975027252,0.05507382816371024,0.04305817064711129,0.001833316816965613,0.0014864730948369834,0.0015607967495788325,0.0011644039242889703,0.0015607967495788325,0.0011644039242889703,0.03238033891586562,0.03238033891586562,0.03391636111386384,0.032083044296898226,0.03391636111386384,0.032083044296898226,0.0,0.0,0.0828461004855812,0.0,0.0828461004855812,0.0,0.0021801605390942423,0.0021801605390942423,0.0021801605390942423,0.0021801605390942423,0.0,0.0,1.4445545535625806,Female,White,College,25-34,1993
57349847,7479.0,6300.0,18.0,25.0,0.0,85.0,0.0,1889.0,593.0,6209.0,4177.0,3175.0,30.0,575.0,458.0,2419.0,1576.0,895.0,96.0,18.0,18.0,18.0,0.0,18.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896.0,4012,51,1.8641575274177467,1.5702891326021935,0.00448654037886341,0.006231306081754736,0.0,0.0211864406779661,0.0,0.47083748753738786,0.14780658025922233,1.5476071784646062,1.0411266201395812,0.7913758723828515,0.007477567298105683,0.14332003988035893,0.11415752741774676,0.6029411764705882,0.39282153539381853,0.22308075772681954,0.023928215353938187,0.00448654037886341,0.00448654037886341,0.00448654037886341,0.0,0.00448654037886341,0.0,0.0029910269192422734,0.0029910269192422734,0.0029910269192422734,0.0029910269192422734,0.0029910269192422734,0.0029910269192422734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211864406779661,0.0,0.0211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7218344965104686,Male,White,College,25-34,1995
57373427,19278.0,18932.0,19.0,96.0,484.0,48.0,12.0,3131.0,1313.0,12623.0,9412.0,3783.0,70.0,2929.0,423.0,8805.0,5708.0,3319.0,283.0,14.0,14.0,19.0,17.0,17.0,13.0,3.0,0.0,3.0,0.0,3.0,0.0,10.0,10.0,13.0,5.0,13.0,5.0,0.0,0.0,48.0,0.0,48.0,0.0,12.0,12.0,12.0,12.0,0.0,0.0,12991.0,4217,143,4.571496324401233,4.489447474507944,0.004505572682001423,0.02276499881432298,0.11477353568887835,0.01138249940716149,0.0028456248517903723,0.7424709509129713,0.3113587858667299,2.9933602086791558,2.2319184254209152,0.8970832345269149,0.016599478302110504,0.6945695992411667,0.10030827602561063,2.0879772350011856,1.3535688878349537,0.7870524069243539,0.06710931942138962,0.003319895660422101,0.003319895660422101,0.004505572682001423,0.004031301873369694,0.004031301873369694,0.003082760256106237,0.0007114062129475931,0.0,0.0007114062129475931,0.0,0.0007114062129475931,0.0,0.0023713540431586438,0.0023713540431586438,0.003082760256106237,0.0011856770215793219,0.003082760256106237,0.0011856770215793219,0.0,0.0,0.01138249940716149,0.0,0.01138249940716149,0.0,0.0028456248517903723,0.0028456248517903723,0.0028456248517903723,0.0028456248517903723,0.0,0.0,3.0806260374673937,Male,Hispanic,College,25-34,1992
57501763,3106.0,4298.0,21.0,2.0,3.0,23.0,5.0,414.0,291.0,2235.0,1794.0,499.0,38.0,262.0,199.0,1641.0,1311.0,342.0,43.0,20.0,20.0,21.0,21.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,23.0,0.0,23.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,2165.0,552,159,5.6268115942028984,7.786231884057971,0.03804347826086957,0.0036231884057971015,0.005434782608695652,0.041666666666666664,0.009057971014492754,0.75,0.5271739130434783,4.048913043478261,3.25,0.9039855072463768,0.06884057971014493,0.4746376811594203,0.3605072463768116,2.972826086956522,2.375,0.6195652173913043,0.07789855072463768,0.036231884057971016,0.036231884057971016,0.03804347826086957,0.03804347826086957,0.03804347826086957,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0036231884057971015,0.005434782608695652,0.0036231884057971015,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.009057971014492754,0.009057971014492754,0.009057971014492754,0.009057971014492754,0.0,0.0,3.9221014492753623,Female,White,Postgrad,35-49,1987
57562551,44599.0,54247.0,475.0,111.0,118.0,577.0,123.0,9735.0,8049.0,30358.0,20345.0,11119.0,661.0,7924.0,7081.0,18518.0,9896.0,9279.0,933.0,371.0,339.0,440.0,251.0,438.0,174.0,7.0,7.0,7.0,0.0,7.0,0.0,80.0,74.0,108.0,45.0,108.0,45.0,0.0,0.0,577.0,0.0,577.0,0.0,123.0,123.0,123.0,123.0,0.0,0.0,23343.0,9429,427,4.729981970516492,5.753208187506629,0.05037649803796797,0.011772192173083042,0.012514582670484675,0.0611941881429632,0.013044861597200128,1.0324530703149857,0.8536430162265352,3.21964153144554,2.1577049528051755,1.179234277229823,0.0701028741117828,0.8403860430586488,0.7509810160144236,1.9639410329833493,1.0495280517552232,0.9840916321985365,0.09895004772510341,0.03934669636228656,0.035952911231307665,0.04666454555095981,0.026620002121115708,0.04645243398027362,0.01845370664969774,0.0007423904974016332,0.0007423904974016332,0.0007423904974016332,0.0,0.0007423904974016332,0.0,0.008484462827447237,0.007848128115388694,0.01145402481705377,0.004772510340439071,0.01145402481705377,0.004772510340439071,0.0,0.0,0.0611941881429632,0.0,0.0611941881429632,0.0,0.013044861597200128,0.013044861597200128,0.013044861597200128,0.013044861597200128,0.0,0.0,2.475660197263761,Female,Hispanic,College,<25,2000
