caseid,coverage,ddg_join_ads_zero,ddg_join_ads_mean,ddg_join_ads_ha_mean,ddg_join_ads_hawb_mean,third_party_cookies_zero,third_party_cookies_mean,third_party_cookies_ha_mean,third_party_cookies_hawb_mean,ha22_ddg_join_ads,ha25_ddg_join_ads,drift_ddg_join_ads,ha22_third_party_cookies,ha25_third_party_cookies,drift_third_party_cookies
332778469,0.5392156862745098,0.9509803921568627,3.9551527553965293,3.9642536039950906,4.182121058316253,0.2549019607843137,3.7981157233501266,4.0166865456657455,4.0166865456657455,9.299019607843137,9.882352941176471,0.5833333333333339,4.745098039215686,4.5931372549019605,-0.15196078431372584
332861337,0.7807606263982103,2.767337807606264,4.196711263884226,4.279956072021925,4.279956072021925,2.3117076808351977,3.997554925854374,4.074955491332959,4.074955491332959,11.903430275913497,10.55219985085757,-1.3512304250559275,5.9630872483221475,5.303504847129008,-0.6595824011931395
332879369,0.9123781843050094,1.6079671738758763,2.179234531046782,2.2104392417374035,2.2118916407673876,2.0250470165840313,2.6988173990030226,2.7343774840718367,2.7343774840718367,7.454564882885963,7.909172508121046,0.45460762523508347,3.1790049581124977,4.8364677722687635,1.6574628141562657
332916597,0.7595907928388747,3.577639751552795,5.145034028025664,5.2242794086535564,5.2242794086535564,4.274753379612715,6.123386647038355,6.251409466087976,6.251409466087976,19.22762148337596,16.439715016441358,-2.7879064669346008,9.687979539641944,9.2197661673365,-0.4682133723054438
333259413,0.6538461538461539,4.115384615384615,6.372201497098211,6.551097791509515,6.551097791509515,4.9743589743589745,7.636118576679282,7.762505423796445,7.762505423796445,21.416666666666668,19.557692307692307,-1.8589743589743613,14.647435897435898,13.423076923076923,-1.2243589743589745
333459537,0.8817056396148556,6.030261348005502,6.801504286643985,6.829546787657948,6.829546787657948,8.328748280605227,9.238376046276663,9.279663042982483,9.279663042982483,18.982118294360387,15.361760660247592,-3.6203576341127945,10.328060522696012,11.565337001375516,1.2372764786795045
333466769,0.6578947368421053,7.208881578947368,9.439302941576594,9.508216062695197,9.63692910832171,9.407894736842104,12.038522647907206,12.137487984082162,12.137487984082162,17.75657894736842,16.851151315789473,-0.9054276315789487,9.795230263157896,12.146381578947368,2.3511513157894726
333492677,0.7628865979381443,13.288659793814434,14.834566432147458,14.930469600285477,14.768645379007094,19.649484536082475,21.472774618771528,21.54052839248382,21.54052839248382,34.02061855670103,32.97422680412371,-1.0463917525773212,26.74742268041237,31.587628865979383,4.840206185567013
334189905,0.3651435503437121,8.660331581075617,12.799400867661813,13.16851463322335,13.16851463322335,12.809138697937728,17.690884978510805,18.403833661053056,18.403833661053056,19.26688232915487,13.01698342094622,-6.249898908208651,5.230893651435504,2.024059846340477,-3.2068338050950267
334198173,0.77665544332211,2.910213243546577,4.366351234067358,4.43990905029818,4.466113245677978,2.93658810325477,4.654002267415548,4.793278732253361,4.793278732253361,21.84287317620651,13.06425364758698,-8.77861952861953,18.14169472502806,7.3900112233445565,-10.751683501683504
